주소,건물명,건축년도,면적,층,계약월,건물용도,월별평균 매매가,매매지수,월별평균 전세가,전세지수,2년매매가 평균,구,상세주소,기존 전세가,전세가율
양천구 신월동 1055-0,신정두산위브,2012,76,2층 초과,2023-07-01,아파트,78300.0,94.465,39666.66666666666,81.59,100499.61197795194,양천구,신월동 1055-0,49533.12,49.28687685965077
도봉구 방학동 508-0,우성아파트2,1993,85,2층 초과,2023-07-01,아파트,52900.00000000001,85.441,35000.0,83.071,55568.752206241355,도봉구,방학동 508-0,25200.0,45.34922775748345
송파구 장지동 879-0,송파더센트레,2013,52,2층 초과,2023-07-01,아파트,91000.0,96.951,47321.66666666666,84.183,98223.17866287955,송파구,장지동 879-0,46701.42857142857,47.54624031433219
서초구 서초동 1333-0,신동아아파트(1차),1978,102,2층 초과,2023-07-01,아파트,224500.0,102.799,40000.0,84.425,217946.49545534456,서초구,서초동 1333-0,55000.0,25.235551452704613
서초구 서초동 1333-0,신동아아파트(1차),1978,87,2층 초과,2023-07-01,아파트,201500.0,102.799,38000.0,84.425,203737.87117865658,서초구,서초동 1333-0,40000.0,19.633070557080785
도봉구 창동 715-3,미소애,2005,45,2층 초과,2023-07-01,아파트,39000.0,85.441,20300.0,83.071,38139.909140560485,도봉구,창동 715-3,19425.0,50.930902662644726
강동구 길동 415-16,청광플러스원큐브3차,2014,13,2층 초과,2023-07-01,아파트,11300.0,94.01,11300.0,85.841,12475.547226248702,강동구,길동 415-16,11008.666666666666,88.24195417660155
동대문구 장안동 569-0,현대홈타운2차,2005,85,2층 초과,2023-07-01,아파트,78000.0,89.772,51999.99999999999,86.164,82592.73657467669,동대문구,장안동 569-0,61500.0,74.46175360032348
강서구 마곡동 776-2,마곡센트럴대방디엠시티오피스텔,2017,24,2층 초과,2023-07-01,오피스텔,18500.0,90.277,16651.35714285714,81.465,18880.945155585247,강서구,마곡동 776-2,16995.266666666666,90.01279611068215
강동구 천호동 217-132,동아하이빌아파트,2000,85,2층 초과,2023-07-01,아파트,82000.0,94.01,50000.0,85.841,95022.50809949578,강동구,천호동 217-132,45362.5,47.73868939820239
양천구 목동 925-0,목동신시가지7,1986,74,2층 초과,2023-07-01,아파트,200000.00000000003,94.465,56000.0,81.59,177981.0041351756,양천구,목동 925-0,54337.5,30.529943498201057
구로구 구로동 1263-0,신도림롯데아파트,1999,60,2층 초과,2023-07-01,아파트,71200.0,92.83,37000.0,84.451,80517.7051254665,구로구,구로동 1263-0,38912.5,48.327880109554414
은평구 신사동 359-0,현대1,1997,84,2층 초과,2023-07-01,아파트,54775.00000000001,89.776,35250.0,84.277,65928.80261423474,은평구,신사동 359-0,34309.0,52.03947082241157
도봉구 쌍문동 54-0,현대1,1990,85,2층 초과,2023-07-01,아파트,51000.0,85.441,31500.0,83.071,62091.74697513477,도봉구,쌍문동 54-0,30933.333333333325,49.8187518314163
동작구 상도동 416-0,아이파크,2004,85,2층 초과,2023-07-01,아파트,99250.0,96.056,53000.0,83.141,121227.65082250138,동작구,상도동 416-0,63174.99999999999,52.112698358313736
강남구 개포동 138-0,디에이치아너힐즈,2019,84,2층 초과,2023-07-01,아파트,280000.0,100.163,132166.66666666666,83.31,266578.3076126236,강남구,개포동 138-0,124833.33333333331,46.828016297085206
강동구 고덕동 499-0,고덕 아이파크,2011,85,2층 초과,2023-07-01,아파트,134000.0,94.01,62000.0,85.841,147863.9200845493,강동구,고덕동 499-0,73220.01239999999,49.51851158695945
강동구 둔촌동 70-5,현대2,1988,80,2층 초과,2023-07-01,아파트,96000.0,94.01,40000.0,85.841,115696.65768485349,강동구,둔촌동 70-5,54999.99999999999,47.538106199934205
도봉구 쌍문동 50-0,현대2,1993,85,2층 초과,2023-07-01,아파트,55500.00000000001,85.441,29500.0,83.071,60263.184674041455,도봉구,쌍문동 50-0,24000.0,39.82530981363497
영등포구 당산동4가 30-1,당산현대5차,2000,115,2층 초과,2023-07-01,아파트,138000.0,92.435,80000.0,85.883,144883.69299406832,영등포구,당산동4가 30-1,97622.74,67.3800743082914
영등포구 당산동4가 30-1,당산현대5차,2000,59,2층 초과,2023-07-01,아파트,99700.0,92.435,51800.00000000001,85.883,107564.50295052829,영등포구,당산동4가 30-1,41580.05084899664,38.655922454381056
영등포구 당산동4가 30-1,당산현대5차,2000,60,2층 초과,2023-07-01,아파트,100000.0,92.435,52618.00000000001,85.883,108685.80218732294,영등포구,당산동4가 30-1,52312.5,48.13186170336948
영등포구 당산동4가 30-1,당산현대5차,2000,85,2층 초과,2023-07-01,아파트,123500.0,92.435,65000.0,85.883,134840.4736515125,영등포구,당산동4가 30-1,70449.4,52.24647918552441
동대문구 이문동 45-0,대우,2001,85,2층 초과,2023-07-01,아파트,81000.0,89.772,42666.66666666666,86.164,87467.38941872104,동대문구,이문동 45-0,50000.0,57.164161789077326
강북구 우이동 342-0,대우,2000,85,2층 초과,2023-07-01,아파트,60000.0,86.831,38000.0,81.235,69730.68917803951,강북구,우이동 342-0,35938.64805290228,51.53921247091381
도봉구 창동 804-0,대우,1995,60,2층 초과,2023-07-01,아파트,52500.00000000001,85.441,37500.0,83.071,55959.68712867043,도봉구,창동 804-0,28870.0,51.5907101725176
성동구 금호동4가 800-0,대우,2001,60,2층 초과,2023-07-01,아파트,110750.0,94.874,48999.99999999999,84.774,113023.47317333253,성동구,금호동4가 800-0,45000.0,39.81473824555728
강서구 마곡동 739-2,우성르보아투,2015,20,2층 초과,2023-07-01,오피스텔,12899.999999999998,90.277,10980.0,81.465,12287.606340621338,강서구,마곡동 739-2,11808.75,96.1029322770677
강서구 방화동 852-0,마곡중앙하이츠아파트,1994,51,2층 초과,2023-07-01,아파트,52250.0,90.277,27650.0,81.465,56561.57196173851,강서구,방화동 852-0,29262.5,51.73565547257921
영등포구 문래동6가 2-2,문래동 현대홈시티2,2004,57,2층 초과,2023-07-01,오피스텔,43500.0,92.435,32487.5,85.883,42793.81309895893,영등포구,문래동6가 2-2,30400.0,71.03830623763592
은평구 진관동 106-0,마고정3단지센트레빌(301~309동)BL2-11,2009,84,2층 초과,2023-07-01,아파트,92500.0,89.776,23444.0,84.277,102968.07919107597,은평구,진관동 106-0,46200.0,44.86827409324351
서대문구 북가좌동 431-0,DMC한양,1987,65,2층 초과,2023-07-01,아파트,66000.0,89.097,30000.0,83.08,81087.0538113226,서대문구,북가좌동 431-0,23000.0,28.36457722772558
노원구 상계동 740-0,상계주공2(고층),1987,58,2층 초과,2023-07-01,아파트,60000.00000000001,88.952,25000.0,83.126,72120.5133310019,노원구,상계동 740-0,26230.0,36.36968012084949
강서구 방화동 841-0,장미,1994,40,2층 초과,2023-07-01,아파트,43000.0,90.277,21000.0,81.465,59206.40249389288,강서구,방화동 841-0,25108.25,42.40799802452093
강서구 방화동 841-0,장미,1994,49,2층 초과,2023-07-01,아파트,48500.0,90.277,20000.0,81.465,51487.3402877993,강서구,방화동 841-0,18580.105,36.08674461749743
은평구 불광동 641-0,북한산현대힐스테이트3차아파트,2010,60,2층 초과,2023-07-01,아파트,69400.0,89.776,43000.0,84.277,81099.67726737352,은평구,불광동 641-0,48750.0,60.111213315040125
은평구 불광동 641-0,북한산현대힐스테이트3차아파트,2010,85,2층 초과,2023-07-01,아파트,87000.0,89.776,44700.0,84.277,92751.67287056478,은평구,불광동 641-0,46950.0,50.61903310953632
노원구 상계동 652-0,상계주공11(고층),1988,41,2층 초과,2023-07-01,아파트,41180.0,88.952,18000.0,83.126,51352.01586877742,노원구,상계동 652-0,15400.000000000002,29.989085607374115
노원구 상계동 652-0,상계주공11(고층),1988,50,2층 초과,2023-07-01,아파트,60000.00000000001,88.952,22160.0,83.126,62498.19143229514,노원구,상계동 652-0,23966.666666666668,38.34777633946412
은평구 진관동 62-0,은평스카이뷰자이,2019,85,2층 초과,2023-07-01,아파트,95500.0,89.776,54999.99999999999,84.277,109963.91251345562,은평구,진관동 62-0,48300.0,43.92350080676678
영등포구 문래동6가 46-0,현대1차,1986,80,2층 초과,2023-07-01,아파트,78100.0,92.435,42500.0,85.883,92230.34496330372,영등포구,문래동6가 46-0,55353.1,60.01614763776899
용산구 이촌동 415-0,한강(대우),2000,60,2층 초과,2023-07-01,아파트,157000.0,97.327,61500.0,84.515,173286.83484633212,용산구,이촌동 415-0,83923.33333333333,48.430299628794735
동작구 상도동 903-0,e편한세상상도노빌리티,2018,85,2층 초과,2023-07-01,아파트,136500.0,96.056,80000.0,83.141,158896.52375461356,동작구,상도동 903-0,90000.0,56.64063497008181
송파구 송파동 166-0,가락삼익맨숀,1984,85,2층 초과,2023-07-01,아파트,153000.0,96.951,41000.0,84.183,171422.1654787273,송파구,송파동 166-0,45150.0,26.338484217551734
종로구 무악동 89-0,경희궁롯데캐슬,2019,85,2층 초과,2023-07-01,아파트,144000.0,92.053,77166.66666666667,86.931,162553.08419321672,종로구,무악동 89-0,103333.33333333331,63.56897738741605
양천구 목동 904-0,목동신시가지4,1986,96,2층 초과,2023-07-01,아파트,196000.0,94.465,83000.0,81.59,198433.34379398264,양천구,목동 904-0,70287.05496439715,35.420990051636956
양천구 목동 904-0,목동신시가지4,1986,65,2층 초과,2023-07-01,아파트,144000.0,94.465,46500.00000000001,81.59,145746.79719037484,양천구,목동 904-0,58588.27056248938,40.19866761528984
양천구 목동 904-0,목동신시가지4,1986,68,2층 초과,2023-07-01,아파트,150000.0,94.465,44500.0,81.59,159926.25671292635,양천구,목동 904-0,38850.0,24.292446280248537
양천구 목동 904-0,목동신시가지4,1986,47,2층 초과,2023-07-01,아파트,119000.0,94.465,32866.666666666664,81.59,129413.04446684592,양천구,목동 904-0,32783.333333333336,25.332325244641034
마포구 노고산동 1-3,신촌포스빌,2004,32,2층 초과,2023-07-01,아파트,28000.0,93.358,20000.0,86.975,26125.409459073897,마포구,노고산동 1-3,26237.5,100.42904797760852
은평구 응암동 766-0,백련산파크자이,2021,50,2층 초과,2023-07-01,아파트,62433.33333333333,89.776,28600.0,84.277,,은평구,응암동 766-0,,
은평구 응암동 766-0,백련산파크자이,2021,60,2층 초과,2023-07-01,아파트,80566.66666666667,89.776,39620.0,84.277,85302.61960781155,은평구,응암동 766-0,41648.51193333332,48.82442312418666
서초구 서초동 1312-3,롯데캐슬클래식,2006,85,2층 초과,2023-07-01,아파트,221250.0,102.799,94850.0,84.425,242280.3675614275,서초구,서초동 1312-3,140000.0,57.78429404293542
강남구 역삼동 754-1,역삼푸르지오,2006,60,2층 초과,2023-07-01,아파트,187000.0,100.163,84000.0,83.31,198273.66437742693,강남구,역삼동 754-1,89175.0,44.975715902566634
강남구 역삼동 754-1,역삼푸르지오,2006,85,2층 초과,2023-07-01,아파트,243000.0,100.163,110000.0,83.31,266696.50898797123,강남구,역삼동 754-1,96600.0,36.22094656078041
강동구 상일동 515-0,고덕숲아이파크,2018,85,2층 초과,2023-07-01,아파트,126000.0,94.01,64999.99999999999,85.841,143577.34708788732,강동구,상일동 515-0,67750.0,47.18710950866679
서대문구 홍제동 82-0,홍제한양,1993,60,2층 초과,2023-07-01,아파트,63250.0,89.097,32812.5,83.08,73866.06331998906,서대문구,홍제동 82-0,31980.0,43.29457745901807
서대문구 홍제동 82-0,홍제한양,1993,60,2층 이하,2023-07-01,아파트,63000.0,89.097,30870.0,83.08,70831.59578935381,서대문구,홍제동 82-0,28300.0,39.95392124746336
서대문구 홍제동 82-0,홍제한양,1993,85,2층 초과,2023-07-01,아파트,84000.0,89.097,40000.0,83.08,88040.19973219156,서대문구,홍제동 82-0,36750.0,41.74229512403356
중구 회현동2가 87-0,쌍용남산플래티넘,2010,166,2층 초과,2023-07-01,아파트,190000.0,89.391,100000.0,84.522,114122.27814058958,중구,회현동2가 87-0,148000.0,129.6854588003192
동작구 노량진동 324-0,건영(103동-106동),1997,85,2층 초과,2023-07-01,아파트,97000.0,96.056,54500.0,83.141,99159.98713315792,동작구,노량진동 324-0,47469.53,47.87165808750569
강동구 천호동 414-0,두산위브센티움,2004,39,2층 초과,2023-07-01,오피스텔,17500.0,94.01,16000.0,85.841,18858.99817369271,강동구,천호동 414-0,19930.25300595696,105.68033796068019
노원구 상계동 694-0,임광,1989,106,2층 초과,2023-07-01,아파트,85000.0,88.952,42766.66666666666,83.126,117177.41354166665,노원구,상계동 694-0,43000.0,36.69649184115998
노원구 상계동 694-0,임광,1989,106,2층 이하,2023-07-01,아파트,87000.0,88.952,43000.0,83.126,104339.94348080298,노원구,상계동 694-0,53438.84,51.2160906142641
강남구 개포동 1282-0,개포래미안포레스트,2020,60,2층 초과,2023-07-01,아파트,187000.0,100.163,92600.0,83.31,190503.66816295192,강남구,개포동 1282-0,115000.0,60.36629168821672
서대문구 홍은동 453-2,풍림2,1990,58,2층 초과,2023-07-01,아파트,51250.00000000001,89.097,34000.0,83.08,66513.78210395058,서대문구,홍은동 453-2,26411.01711903139,39.70758583199362
노원구 중계동 580-0,성원1,1996,60,2층 초과,2023-07-01,아파트,69150.0,88.952,45000.0,83.126,79750.68900338272,노원구,중계동 580-0,37590.0,47.134389018765184
동대문구 장안동 329-2,장안힐스테이트,2007,85,2층 초과,2023-07-01,아파트,94500.0,89.772,65000.00000000001,86.164,105246.13862920272,동대문구,장안동 329-2,59000.0,56.05906379887769
마포구 서교동 487-0,대우미래사랑,2005,34,2층 초과,2023-07-01,아파트,29466.666666666664,93.358,26000.0,86.975,29355.549750633338,마포구,서교동 487-0,24150.0,82.2672380696225
마포구 상암동 1743-0,상암월드컵파크12단지,2010,85,2층 초과,2023-07-01,아파트,95000.0,93.358,53999.99999999999,86.975,99106.60800876444,마포구,상암동 1743-0,20164.90626222503,20.346681888700864
동대문구 용두동 779-0,신동아,1994,50,2층 초과,2023-07-01,아파트,57750.00000000001,89.772,31000.0,86.164,66227.41819631036,동대문구,용두동 779-0,33318.92386051979,50.3098637512281
성동구 행당동 344-0,신동아,1995,60,2층 초과,2023-07-01,아파트,76500.0,94.874,40000.0,84.774,87866.65884387941,성동구,행당동 344-0,35000.0,39.833083971233776
동대문구 용두동 779-0,신동아,1994,85,2층 초과,2023-07-01,아파트,75000.0,89.772,42000.0,86.164,92439.87124512001,동대문구,용두동 779-0,60000.0,64.90705708676272
송파구 잠실동 19-0,잠실엘스,2008,60,2층 초과,2023-07-01,아파트,185500.0,96.951,82512.5,84.183,190223.08509585934,송파구,잠실동 19-0,86283.33333333333,45.35902321732006
송파구 잠실동 19-0,잠실엘스,2008,85,2층 초과,2023-07-01,아파트,224500.0,96.951,108433.86666666668,84.183,227534.17124969175,송파구,잠실동 19-0,108214.70588235294,47.55976005186498
동작구 상도동 414-0,건영,1997,33,2층 초과,2023-07-01,아파트,52199.99999999999,96.056,24333.33333333333,83.141,58623.146381614875,동작구,상도동 414-0,29289.71,49.96270553159137
성동구 송정동 90-0,건영,2000,59,2층 초과,2023-07-01,아파트,75500.0,94.874,41500.0,84.774,77981.32916666666,성동구,송정동 90-0,33000.0,42.31782191025534
노원구 중계동 359-1,주공5,1992,45,2층 초과,2023-07-01,아파트,51500.0,88.952,16057.0,83.126,52372.72429302632,노원구,중계동 359-1,16016.666666666664,30.58207661120153
강서구 등촌동 695-0,주공5,1995,58,2층 초과,2023-07-01,아파트,69500.0,90.277,33047.0,81.465,78601.56657310564,강서구,등촌동 695-0,32197.571428571424,40.96301490203144
노원구 중계동 359-1,주공5,1992,58,2층 초과,2023-07-01,아파트,68950.0,88.952,28020.0,83.126,80761.82669933532,노원구,중계동 359-1,25025.0,30.98617381843588
용산구 이촌동 300-23,한강맨숀,1971,121,2층 초과,2023-07-01,아파트,425000.00000000006,97.327,58000.0,84.515,381571.52007731266,용산구,이촌동 300-23,45150.0,11.832644111083518
양천구 목동 912-0,목동신시가지5,1986,65,2층 초과,2023-07-01,아파트,161500.0,94.465,49558.333333333336,81.59,162140.7431174824,양천구,목동 912-0,59374.99999999999,36.6194201768143
양천구 목동 912-0,목동신시가지5,1986,95,2층 초과,2023-07-01,아파트,220000.0,94.465,87000.0,81.59,201009.85756445338,양천구,목동 912-0,105000.0,52.23624416843934
송파구 방이동 49-4,아주리센 센트럴파크,2018,29,2층 초과,2023-07-01,오피스텔,29500.0,96.951,27650.0,84.183,32627.12080183953,송파구,방이동 49-4,25166.666666666668,77.13419403298302
영등포구 문래동2가 35-0,남성,1983,47,2층 초과,2023-07-01,아파트,50000.0,92.435,19150.0,85.883,69439.9175566054,영등포구,문래동2가 35-0,14000.0,20.16131425932009
관악구 봉천동 1703-0,봉천동아,2000,60,2층 초과,2023-07-01,아파트,62999.99999999999,91.077,38550.0,81.528,73412.32848224451,관악구,봉천동 1703-0,32000.0,43.58940883851615
성북구 정릉동 1035-0,정릉2차e-편한세상,2009,59,2층 초과,2023-07-01,아파트,67000.0,89.128,41000.0,81.036,82419.65842239688,성북구,정릉동 1035-0,30595.2465,37.12129737689617
